"CGM","CHO","insulin"
166.037008928005,0,0.021125
166.572414521878,0,0.021125
166.717896644079,0,0.021125
166.626340889476,0,0.021125
166.519498940427,0,0.021125
166.619089568406,0,0.021125
167.108965476853,0,0.021125
167.94593344061,0,0.021125
168.746247838177,0,0.021125
169.050471288875,0,0.021125
168.399151258769,0,0.021125
166.398623437036,0,0.021125
163.050017223565,0,0.021125
158.946659630756,0,0.021125
154.813472670808,0,0.021125
151.375373572472,0,0.021125
149.29088670231,0,0.021125
148.820198081914,0,0.021125
149.625988336302,0,0.021125
151.238158506322,0,0.021125
153.186609237712,0,0.021125
155.001241268899,0,0.021125
156.21195583575,0,0.021125
156.348655007415,0,0.021125
154.941241965007,0,0.021125
151.519621232961,0,0.021125
147.08434167406,0,0.021125
144.315274311139,0,0.021125
143.201750111622,0,0.021125
143.399878778618,0,0.021125
144.56577204802,0,0.021125
146.355543767277,0,0.021125
148.425309962718,0,0.021125
150.431188898166,0,0.021125
152.029301127382,0,0.021125
152.875769542841,0,0.021125
152.672138185441,0,0.021125
151.392466104093,0,0.021125
149.419583696092,0,0.021125
147.227161435723,0,0.021125
145.288872426193,0,0.021125
144.059050049146,0,0.021125
143.875975858727,0,0.021125
144.903852394906,0,0.021125
147.268200476791,0,0.021125
151.094544291425,0,0.021125
156.436338435178,0,0.021125
162.914602282543,0,0.021125
169.501700297206,0,0.021125
175.025853052976,0,0.021125
178.315281578882,0,0.021125
178.337185132537,0,0.021125
174.892641396427,0,0.021125
169.033546688365,0,0.021125
162.089752070544,0,0.021125
155.391104540776,0,0.021125
150.15824761002,0,0.021125
146.95661073083,23,0.021125
145.368804265322,0,0.787791666666667
144.759804645089,0,0.021125
144.503826517431,0,0.021125
144.054880946277,0,0.021125
143.204665025914,0,0.021125
142.223730222365,0,0.021125
141.509512701916,0,0.021125
141.45912413562,0,0.021125
142.413515486332,0,0.021125
144.556955466939,0,0.021125
147.869761570332,0,0.021125
152.247263578588,0,0.021125
157.544565981307,0,0.021125
163.590207777617,0,0.021125
170.199395376327,0,0.021125
177.184557406482,0,0.021125
184.362604179796,0,0.021125
191.559956589445,0,0.021125
199.867062856482,0,0.021125
209.888665802605,0,0.021125
218.112525065657,0,0.021125
224.788335036468,0,0.021125
230.179705635462,0,0.021125
234.563015790154,0,0.021125
238.226069976899,0,0.021125
241.466673277247,0,0.021125
244.591207530957,0,0.021125
247.913265072029,0,0.021125
251.709025224527,0,0.021125
255.999341258345,0,0.021125
260.418654478256,0,0.021125
264.517546405581,0,0.021125
267.848658590315,0,0.021125
270.0099862178,0,0.021125
270.864118173908,0,0.021125
270.66965391059,0,0.021125
269.773107326962,0,0.021125
268.520685395344,0,0.021125
267.233566519272,0,0.021125
266.085293587943,0,0.021125
265.028185044566,0,0.021125
263.964638768394,0,0.021125
262.796042381614,0,0.021125
261.438274859512,0,0.021125
259.89936961443,0,0.021125
258.326125178507,0,0.021125
256.895380453452,0,0.021125
255.782974923886,0,0.021125
255.140182378334,0,0.021125
254.97573392307,0,0.021125
255.085052815428,0,0.021125
255.21553210157,0,0.021125
255.113792967135,0,0.021125
254.546911051659,0,0.021125
253.408346178218,0,0.021125
251.781518771083,0,0.021125
249.79162432703,0,0.021125
247.563326023657,0,0.021125
245.21350615532,0,0.021125
242.814851147647,0,0.021125
240.374016219756,0,0.021125
237.882697858753,0,0.021125
235.332248793094,0,0.021125
232.713708586538,0,0.021125
230.017831974476,0,0.021125
227.235115035747,0,0.021125
224.355819303937,0,0.021125
221.369993923789,0,0.021125
219.032431789987,0,0.021125
217.939440585748,0,0.021125
216.29799533796,0,0.021125
214.2892927579,0,0.021125
212.094325853702,0,0.021125
209.893868059977,0,0.021125
207.868560096324,0,0.021125
206.199040466228,27.3333333333333,0.021125
205.06600278223,0,3.40441666666667
204.651058911111,0,0.021125
205.108380470055,0,0.021125
206.402101979662,0,0.021125
208.212576245534,0,0.021125
210.191507837215,0,0.021125
212.02214488456,0,0.021125
213.442347154146,0,0.021125
214.427558759747,0,0.021125
215.283386029079,0,0.021125
216.329532594985,0,0.021125
217.818491771383,0,0.021125
219.938938874499,0,0.021125
222.780412463557,0,0.021125
226.317727963379,0,0.021125
230.496091384805,0,0.021125
235.261816003251,0,0.021125
240.555646097734,0,0.021125
246.247606918442,0,0.021125
252.097900227734,0,0.021125
257.856394997159,0,0.021125
263.290889241974,0,0.021125
268.201558437924,0,0.021125
272.495006352993,0,0.021125
276.227900286529,0,0.021125
279.500044602341,0,0.021125
282.422589610324,0,0.021125
285.099301817044,0,0.021125
287.539746810007,0,0.021125
289.606678331974,0,0.021125
291.13399708884,0,0.021125
291.959643832111,0,0.021125
291.940886061948,0,0.021125
291.03506977766,0,0.021125
289.347845349036,0,0.021125
287.018213811541,0,0.021125
284.185336173316,0,0.021125
280.988102326073,0,0.021125
277.56478674386,0,0.021125
274.052779416385,0,0.021125
270.588381304874,0,0.021125
267.306654564851,0,0.021125
260.853951693388,0,0.021125
249.006695571561,0,0.021125
240.871706159564,0,0.021125
235.793180611551,0,0.021125
233.113877272349,0,0.021125
232.175143660888,0,0.021125
232.316956858651,0,0.021125
232.877973206563,0,0.021125
233.195584728499,0,0.021125
232.60598014704,0,0.021125
230.517008352198,0,0.021125
226.772241732875,0,0.021125
221.869440579133,0,0.021125
216.451020782709,0,0.021125
211.158518275233,0,0.021125
206.58335721016,0,0.021125
203.020441373668,0,0.021125
200.320330349397,0,0.021125
198.234349323181,0,0.021125
196.513227903713,0,0.021125
194.910873074998,0,0.021125
193.203029444863,0,0.021125
191.198343916191,0,0.021125
188.712124851445,0,0.021125
185.559218416871,0,0.021125
181.587233328489,0,0.021125
176.840955511209,0,0.021125
171.660937940883,0,0.021125
166.453158232554,0,0.021125
161.623284054063,0,0.021125
157.540683641703,0,0.021125
154.357562371104,0,0.021125
151.9003612084,0,0.021125
149.923124954077,0,0.021125
148.179849436724,0,0.021125
146.447642114473,0,0.021125
144.642713559402,0,0.021125
142.889978399213,0,0.021125
141.360637786704,0,0.021125
140.225782580945,0,0.021125
139.636355226684,0,0.021125
139.622911335098,0,0.021125
140.035482175356,0,0.021125
140.683940627716,0,0.021125
141.378114010669,0,0.021125
141.92779484399,0,0.021125
142.142750336818,0,0.021125
141.832730646842,0,0.021125
140.807476000825,0,0.021125
138.876722786796,0,0.021125
134.179396292486,0,0.021125
125.891109890799,0,0.021125
119.221323245541,0,0.021125
113.933953291871,0,0.021125
109.792932015751,0,0.021125
106.562208574469,0,0.021125
104.00575103647,0,0.021125
101.887547795243,0,0.021125
99.9716087043115,0,0.021125
98.0219659736368,0,0.021125
95.8435767803359,0,0.021125
93.4868333784604,0,0.021125
91.3702692230341,0,0.021125
89.994245783318,0,0.021125
89.8591488400329,0,0.021125
91.3803392220946,0,0.021125
94.4629062428195,0,0.021125
98.2465196851264,0,0.021125
101.700774796238,0,0.021125
103.795290712937,0,0.021125
103.626762982894,0,0.021125
101.054227014048,0,0.021125
97.0802160471175,0,0.021125
92.9613917751784,0,0.021125
89.9544386677667,0,0.021125
89.1865641639219,0,0.021125
91.0080003483022,0,0.021125
94.603504994911,0,0.021125
98.8988591453877,0,0.021125
102.819866549592,0,0.021125
105.380257728344,0,0.021125
106.121209429834,0,0.021125
105.375055643803,0,0.021125
103.64995816779,0,0.021125
101.454094064001,0,0.021125
99.2593786039427,0,0.021125
97.3201097677765,0,0.021125
95.564152886752,0,0.021125
93.8468225613688,0,0.021125
92.0234255450959,0,0.021125
89.9711959934843,0,0.021125
87.698936669171,0,0.021125
85.4128058124401,0,0.021125
83.3628383870802,0,0.021125
81.7990959760222,0,0.021125
80.9716670855754,0,0.021125
81.1306660027274,0,0.021125
82.5262308169308,0,0.021125
85.4085210638467,0,0.021125
90.0277152995816,0,0.021125
92.5047623526349,0,0.021125
88.6072211958879,0,0.021125
85.9820169823552,0,0.021125
84.4144392710759,0,0.021125
83.689787580948,0,0.021125
83.5933703229312,0,0.021125
83.9105039297888,0,0.021125
84.4265121522025,0,0.021125
84.9267254920824,0,0.021125
85.1964807470285,0,0.021125
85.0402779847119,0,0.021125
84.3775669519991,0,0.021125
83.3002188556323,0,0.021125
81.9384247717002,0,0.021125
80.4223807925804,0,0.021125
78.8691891109668,0,0.021125
77.3173640464529,0,0.021125
75.6875356214005,0,0.021125
73.8741408311654,0,0.021125
71.7716210771774,0,0.021125
69.2997317311182,0,0.021125
66.5300903592989,0,0.021125
63.7621056196795,0,0.021125
61.3458095154325,0,0.021125
59.6312379712432,0,0.021125
58.9275486591836,0,0.021125
59.2986105061993,0,0.021125
60.4403573613554,0,0.021125
61.9669624604144,0,0.021125
63.4926024926529,0,0.021125
64.6595575228856,0,0.021125
65.2787109694937,0,0.021125
65.4138495561089,0,0.021125
65.1849631270903,0,0.021125
64.7120445332385,0,0.021125
64.1028889390305,0,0.021125
63.3920907012135,0,0.021125
62.5044414643989,0,0.021125
61.3403343344649,0,0.021125
59.8001650159734,0,0.021125
57.8054153602417,0,0.021125
55.4040714107399,0,0.021125
52.8338742029302,0,0.021125
50.3747343280196,0,0.021125
48.3065646178926,0,0.021125
46.9092800797621,0,0.021125
46.4627978328886,0,0.021125
47.2470370473445,0,0.021125
49.541918884795,0,0.021125
53.627366441262,0,0.021125
56.2149474129644,0,0.021125
53.5447900857915,0,0.021125
51.9585404258275,0,0.021125
51.3397846487663,0,0.021125
51.5721106467885,0,0.021125
52.5391079423282,0,0.021125
54.1243676435061,0,0.021125
56.2114824011786,0,0.021125
58.6840463675506,0,0.021125
61.4256551563043,0,0.021125
64.3249430681705,0,0.021125
67.3007693738345,0,0.021125
70.3173300702476,0,0.021125
73.3488969984555,0,0.021125
76.3697432825957,0,0.021125
79.3646461152514,0,0.021125
82.3814008126719,0,0.021125
85.5623292367822,0,0.021125
89.0707600465573,0,0.021125
93.0700230363076,0,0.021125
97.6720247637654,0,0.021125
102.680126796931,0,0.021125
107.434872652956,0,0.021125
111.173958193432,0,0.021125
113.135080292789,0,0.021125
112.665707017755,0,0.021125
109.771928613009,0,0.021125
105.447768084889,0,0.021125
100.906789772326,0,0.021125
97.3625589252195,0,0.021125
95.9007501143631,0,0.021125
96.8396893547269,0,0.021125
99.3466793729929,0,0.021125
102.333240593895,0,0.021125
104.710894268016,0,0.021125
105.494514831468,0,0.021125
104.319091766067,0,0.021125
101.749786710013,0,0.021125
98.5584668191162,0,0.021125
95.5170000034392,0,0.021125
93.3341817000069,0,0.021125
92.3403687885025,0,0.021125
92.298259936076,0,0.021125
92.8444080860961,0,0.021125
93.6153668754844,0,0.021125
94.2476906236869,0,0.021125
94.3779343219784,0,0.021125
93.6426536230866,0,0.021125
91.6784048311223,0,0.021125
88.1217448918012,0,0.021125
84.4783512729078,0,0.021125
83.5016249976273,0,0.021125
83.6480139133776,0,0.021125
84.7421262830053,0,0.021125
86.6085709660387,0,0.021125
89.0719574104192,0,0.021125
91.9568956444469,0,0.021125
95.0879962689324,0,0.021125
98.2898704495451,0,0.021125
101.38712990935,0,0.021125
104.201325136127,0,0.021125
106.535636448259,0,0.021125
108.165688631591,0,0.021125
108.860983430441,0,0.021125
108.391023111767,0,0.021125
106.571500182833,0,0.021125
103.495246005663,0,0.021125
99.6707999632958,0,0.021125
95.6990813845869,0,0.021125
92.181010089917,0,0.021125
89.6629951328391,0,0.021125
88.3643785318102,0,0.021125
88.0139015070437,0,0.021125
88.2312832425295,0,0.021125
88.6362433856209,0,0.021125
88.8744010053808,0,0.021125
88.7467694057193,0,0.021125
88.2874530112698,0,0.021125
87.582354616597,0,0.021125
86.7173774538623,0,0.021125
85.7703413571242,0,0.021125
84.7705636035384,0,0.021125
83.6746074162173,0,0.021125
82.4228687751002,0,0.021125
80.9557440739197,0,0.021125
79.2384991684123,0,0.021125
77.3856146356586,0,0.021125
75.7353929279498,0,0.021125
74.6758749990451,0,0.021125
74.5951021943186,0,0.021125
75.8371531104078,0,0.021125
78.482327910566,0,0.021125
82.2152589122404,0,0.021125
86.6326525355673,0,0.021125
91.3312155714808,0,0.021125
95.9076551776941,0,0.021125
99.9586788747249,0,0.021125
103.080994541965,0,0.021125
104.87131041379,0,0.021125
104.926335075716,0,0.021125
103.031964895693,0,0.021125
99.9116145052695,0,0.021125
96.8293101092895,0,0.021125
93.8937285163806,0,0.021125
91.213546867646,0,0.021125
88.8974426330402,19.3333333333333,0.021125
87.0541202450407,0,0.665566666666667
85.794454867453,0,0.021125
85.2448030885942,0,0.021125
85.5717162022037,0,0.021125
86.9656324466656,0,0.021125
89.4911643560771,0,0.021125
92.9725485873197,0,0.021125
97.146738171307,0,0.021125
101.695254940166,0,0.021125
106.274086511152,0,0.021125
110.683374703338,0,0.021125
114.976468708768,0,0.021125
119.246594253648,0,0.021125
123.573428933152,0,0.021125
128.027173008557,0,0.021125
132.650668603073,0,0.021125
137.449389509265,0,0.021125
142.429068584933,0,0.021125
147.606967963289,0,0.021125
152.996018281735,0,0.021125
158.52356104274,0,0.021125
163.981775472568,0,0.021125
169.141441183944,0,0.021125
173.783537479949,0,0.021125
177.718227424905,0,0.021125
180.884845944648,0,0.021125
183.41144125405,0,0.021125
185.471903769838,0,0.021125
187.244443304073,0,0.021125
188.899835263675,0,0.021125
190.546420812524,0,0.021125
192.196893634966,0,0.021125
193.843581342983,0,0.021125
195.479624663825,5.66666666666667,0.021125
197.098732846544,0,2.379475
198.697689654914,0,0.021125
200.288151137884,0,0.021125
201.908244585602,0,0.021125
203.608753392033,0,0.021125
205.430450944862,0,0.021125
207.394144201805,0,0.021125
209.499472755075,0,0.021125
211.727749624476,0,0.021125
214.046267110338,0,0.021125
217.501801083994,0,0.021125
222.297976647575,0,0.021125
224.695457098948,0,0.021125
225.136413730045,0,0.021125
224.064703766851,0,0.021125
221.927004705041,0,0.021125
219.173478587533,0,0.021125
216.258077137348,0,0.021125
213.638583640903,0,0.021125
211.776470431516,0,0.021125
211.07914219122,0,0.021125
211.612132379151,0,0.021125
212.926203171261,0,0.021125
214.459160291609,0,0.021125
215.649621463805,24.3333333333333,0.021125
215.977853615756,0,3.71900833333333
215.183591677918,0,0.021125
213.412869874325,0,0.021125
210.937989995793,0,0.021125
208.077904892664,0,0.021125
205.193005179536,0,0.021125
202.677407743524,0,0.021125
200.933815809136,0,0.021125
200.321435684582,0,0.021125
201.132391098971,0,0.021125
203.549652828286,0,0.021125
207.44041562449,0,0.021125
212.240047308529,0,0.021125
217.272462784149,0,0.021125
221.850076604498,0,0.021125
225.355026818451,0,0.021125
227.602692707084,0,0.021125
229.060463472432,0,0.021125
230.352381539282,0,0.021125
232.118358473574,0,0.021125
234.936319569874,0,0.021125
238.930097046771,0,0.021125
243.533452898237,0,0.021125
248.037264760566,0,0.021125
251.744741386482,0,0.021125
254.028525854223,0,0.021125
254.622515166756,0,0.021125
253.796384851738,0,0.021125
251.94342904457,0,0.021125
249.46191776332,0,0.021125
246.753946898793,0,0.021125
244.224426469032,0,0.021125
242.280203889703,0,0.021125
241.329315073233,0,0.021125
241.780353748815,0,0.021125
244.330878504254,0,0.021125
247.775918453125,0,0.021125
248.171433377893,0,0.021125
246.015694644144,0,0.021125
241.805712145696,0,0.021125
236.036844263462,0,0.021125
229.201808280951,0,0.021125
221.788878803564,0,0.021125
214.281153662381,0,0.021125
207.159342377001,0,0.021125
200.859930038894,0,0.021125
195.547178791959,0,0.021125
190.97452023543,0,0.021125
186.804628295395,0,0.021125
182.700208980187,0,0.021125
178.35181449781,0,0.021125
173.621360313938,0,0.021125
168.628299473611,0,0.021125
163.547742718843,0,0.021125
158.552848222394,0,0.021125
153.806348505784,0,0.021125
149.417735208949,0,0.021125
145.417651302975,0,0.021125
141.818241398404,0,0.021125
138.630514509653,0,0.021125
135.851790700561,0,0.021125
133.402287761163,0,0.021125
131.087114215061,0,0.021125
128.68535815994,0,0.021125
125.975606359223,0,0.021125
122.758384939238,0,0.021125
118.968015310402,0,0.021125
114.739746745593,0,0.021125
110.253313638077,0,0.021125
105.688268464354,0,0.021125
101.216353911082,0,0.021125
96.9631989559373,0,0.021125
92.9853452907573,0,0.021125
89.3239455691334,0,0.021125
86.0201200633009,0,0.021125
83.1065006687011,0,0.021125
80.5648747896924,0,0.021125
78.3007756866422,0,0.021125
76.2028145497712,0,0.021125
74.159639074696,0,0.021125
72.0599418942889,0,0.021125
69.7924678283617,0,0.021125
67.2460201590628,0,0.021125
64.309466127776,0,0.021125
60.8717418442255,0,0.021125
59.5249115360784,0,0.021125
62.1864440326408,0,0.021125
62.2324331204594,0,0.021125
60.2792753904961,0,0.021125
56.9434594064333,0,0.021125
52.8415719092556,0,0.021125
48.5903053814736,0,0.021125
44.8064673860593,0,0.021125
42.1069919689901,0,0.021125
41.1089529328994,0,0.021125
42.3290895690831,0,0.021125
45.6813766080529,0,0.021125
50.175555534328,0,0.021125
54.6205115580081,0,0.021125
57.8251522806451,0,0.021125
58.7161648116116,0,0.021125
56.9274370188063,0,0.021125
53.1536613734052,0,0.021125
48.3247944179382,0,0.021125
43.3703106232428,0,0.021125
39.8578816730307,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39.4688681882143,0,0.021125
41.0173015802245,0,0.021125
42.7926055678474,0,0.021125
44.3935131844571,0,0.021125
45.8171310366798,0,0.021125
47.0790090365908,0,0.021125
48.1947466124832,0,0.021125
49.1698556726486,0,0.021125
49.9491608345883,0,0.021125
50.3864372995508,0,0.021125
50.3152204915166,0,0.021125
49.5690340525114,0,0.021125
48.0146378338675,0,0.021125
45.7182840199238,0,0.021125
43.0454711963957,0,0.021125
40.4828518512074,0,0.021125
39,28.3333333333333,0.021125
39,0,0.965566666666667
39,0,0.021125
39.7963775208543,0,0.021125
43.369520605646,0,0.021125
50.3657597552134,0,0.021125
55.748467263389,0,0.021125
54.3106933627881,0,0.021125
54.7477247433369,0,0.021125
57.027748857266,0,0.021125
61.0660706029973,0,0.021125
66.7041286650802,0,0.021125
73.7113848308747,0,0.021125
81.7985101902403,0,0.021125
90.6341705867544,0,0.021125
99.8613977904761,0,0.021125
109.113679129002,0,0.021125
118.036115030619,0,0.021125
126.299620142154,0,0.021125
133.592459295558,0,0.021125
139.619605468319,0,0.021125
144.142852567366,0,0.021125
147.173535832296,0,0.021125
149.087379276399,0,0.021125
150.353971382539,0,0.021125
151.458158904933,0,0.021125
152.865004590722,0,0.021125
154.852975745117,0,0.021125
157.413672739927,0,0.021125
160.481214398611,0,0.021125
163.996607285328,0,0.021125
167.894038943413,0,0.021125
172.038413849262,0,0.021125
176.187539569725,0,0.021125
180.076839592114,0,0.021125
183.44303679783,0,0.021125
186.04037600743,0,0.021125
187.724468576975,0,0.021125
188.50249164288,0,0.021125
188.41472463527,0,0.021125
187.500540934367,0,0.021125
185.80868599805,0,0.021125
183.44948883493,0,0.021125
180.626180649672,0,0.021125
177.561556497108,0,0.021125
174.476958210932,0,0.021125
171.580321701886,0,0.021125
169.007249944025,0,0.021125
166.785926087514,0,0.021125
164.919753178645,0,0.021125
163.410977169223,0,0.021125
162.260727401303,0,0.021125
161.469067370916,0,0.021125
161.035051681472,0,0.021125
160.956786300319,0,0.021125
161.231490070541,0,0.021125
160.040783197099,0,0.021125
155.730364065806,0,0.021125
152.211252902635,0,0.021125
149.348318672131,0,0.021125
147.005831439347,0,0.021125
145.04751240373,0,0.021125
143.336580907059,0,0.021125
141.735798395715,0,0.021125
140.107509371348,0,0.021125
138.313679403607,0,0.021125
136.246213321208,0,0.021125
133.978402745391,0,0.021125
131.855805010811,0,0.021125
130.28428943447,0,0.021125
129.669495678972,0,0.021125
130.345504944566,0,0.021125
132.218103638674,0,0.021125
134.550700966363,0,0.021125
136.463725351048,0,0.021125
137.077416065781,0,0.021125
135.608508407392,0,0.021125
131.852872800352,0,0.021125
126.475033429503,0,0.021125
120.332545399307,0,0.021125
114.28293071326,0,0.021125
109.130220088046,0,0.021125
105.35778763518,0,0.021125
102.968056018442,2.33333333333333,0.021125
101.856513985288,0,0.0989
101.919375439469,0,0.021125
103.036962993796,0,0.021125
104.971319706449,0,0.021125
107.295413563787,0,0.021125
109.535434348783,0,0.021125
111.210070543479,0,0.021125
111.878317741645,0,0.021125
111.382784426638,0,0.021125
109.996701218106,0,0.021125
108.086373482654,0,0.021125
106.015799318823,0,0.021125
104.125369707615,0,0.021125
102.619960143348,0,0.021125
101.501907027465,0,0.021125
100.729538647168,0,0.021125
100.262622040476,0,0.021125
100.062505020699,0,0.021125
100.092148849424,0,0.021125
100.316083216425,0,0.021125
100.700309050816,0,0.021125
101.212169087086,0,0.021125
102.336380092071,0,0.021125
104.277059156525,0,0.021125
105.448766197957,0,0.021125
105.941910828692,0,0.021125
105.84751743648,0,0.021125
105.257104388245,0,0.021125
104.262576504697,0,0.021125
102.956130890377,0,0.021125
101.430175680673,0,0.021125
99.7772609270494,0,0.021125
98.0886603759799,0,0.021125
96.4475222694352,0,0.021125
94.9247496242766,0,0.021125
93.5884909913517,0,0.021125
92.5068367145972,0,0.021125
91.7406261477008,0,0.021125
91.3075623943742,0,0.021125
91.1606799141376,0,0.021125
91.2385591385452,0,0.021125
91.4796721228601,0,0.021125
91.8161306170929,0,0.021125
92.1424313689472,0,0.021125
92.29670512965,0,0.021125
92.1044781846213,0,0.021125
91.391178953439,0,0.021125
90.0121787978515,0,0.021125
88.0029769494159,0,0.021125
85.669313735735,0,0.021125
83.3769242225791,0,0.021125
81.4914697320703,0,0.021125
80.3450004406227,0,0.021125
80.0682683310271,0,0.021125
80.4901009065557,0,0.021125
81.3721581967559,0,0.021125
82.4760894511248,0,0.021125
83.5697604630341,0,0.021125
84.4580797464338,0,0.021125
85.0014674317362,0,0.021125
85.0726735869445,0,0.021125
84.5444282714955,0,0.021125
83.3142118585465,0,0.021125
81.4281612723042,0,0.021125
79.1554160091653,0,0.021125
76.8146434086228,0,0.021125
74.7244772753874,0,0.021125
73.2035219378335,0,0.021125
72.5703564881556,0,0.021125
73.1435388788657,0,0.021125
75.2416096973255,0,0.021125
79.1830955356645,0,0.021125
83.7454456155591,0,0.021125
85.7692649479591,0,0.021125
84.8909760539235,0,0.021125
81.7574568549098,0,0.021125
77.0155821837433,0,0.021125
71.3122250218591,0,0.021125
65.2942575154985,0,0.021125
59.6085518054998,0,0.021125
54.9019807010556,0,0.021125
51.8214182236395,0,0.021125
50.937717831532,0,0.021125
52.3656017080976,0,0.021125
55.5355944011198,0,0.021125
59.7261785217194,0,0.021125
64.2158393352409,0,0.021125
68.3324232303701,0,0.021125
71.699929522018,0,0.021125
74.3865855461881,0,0.021125
76.5593383213021,0,0.021125
78.3851379009033,0,0.021125
80.011373935219,0,0.021125
81.4680583752671,0,0.021125
82.6091350967564,0,0.021125
83.2494241455845,0,0.021125
83.2037486727407,0,0.021125
82.3359641694349,0,0.021125
80.8041045923857,0,0.021125
79.2074700603875,0,0.021125
78.2434223630954,0,0.021125
78.6093265961794,0,0.021125
80.8967397521601,0,0.021125
85.0623532843902,0,0.021125
90.1105587481418,0,0.021125
94.8341286473446,0,0.021125
98.0258397160863,0,0.021125
98.6072673644667,0,0.021125
96.2727569141688,0,0.021125
91.875805721307,0,0.021125
86.5275016298684,0,0.021125
81.3389313143366,0,0.021125
77.3371956328435,0,0.021125
75.045503394647,0,0.021125
74.2312284943989,0,0.021125
74.4937753261852,0,0.021125
75.4325437720625,0,0.021125
76.6469337539811,0,0.021125
77.7363491287211,0,0.021125
78.3002003538336,0,0.021125
77.9379058996975,0,0.021125
76.2488926535972,0,0.021125
74.9480699619589,0,0.021125
76.3053419604531,0,0.021125
76.9821081090196,0,0.021125
77.1265962416883,0,0.021125
76.8870388674785,0,0.021125
76.4116723534416,0,0.021125
75.8487362199429,0,0.021125
75.3464725525159,0,0.021125
75.0531255242684,0,0.021125
75.1169410174186,0,0.021125
75.6615660281091,0,0.021125
76.6630469339424,0,0.021125
77.8760284244836,0,0.021125
79.0059555008009,0,0.021125
79.7582740006887,0,0.021125
79.8763052941422,0,0.021125
79.3306199857092,0,0.021125
78.4326621397215,0,0.021125
77.5696260527732,0,0.021125
77.1287067657758,0,0.021125
77.4647473192404,0,0.021125
78.7384749935979,0,0.021125
80.8194430596646,0,0.021125
83.5125000736697,0,0.021125
86.6224953993908,0,0.021125
89.9503164614028,0,0.021125
93.2730749616461,0,0.021125
96.3322186117752,0,0.021125
98.8612704514131,0,0.021125
100.593754370644,0,0.021125
101.303236507288,0,0.021125
101.00353221909,0,0.021125
100.068830265951,0,0.021125
98.953403049003,0,0.021125
98.1115238191359,0,0.021125
97.9485438053995,0,0.021125
98.5762778734098,0,0.021125
99.6662359172269,0,0.021125
100.792082922606,0,0.021125
101.527484693395,0,0.021125
101.491520930951,0,0.021125
100.575750665437,0,0.021125
99.0804515104442,0,0.021125
97.3967280362207,0,0.021125
95.9156855831024,0,0.021125
95.0284302509094,0,0.021125
95.1260688881543,0,0.021125
96.5997090811116,0,0.021125
99.8404591427929,0,0.021125
105.239428101864,0,0.021125
113.25838413626,0,0.021125
122.056590227009,0,0.021125
127.327331577105,0,0.021125
129.607228259236,0,0.021125
129.432901006493,0,0.021125
127.340971201501,0,0.021125
123.868060865653,0,0.021125
119.550792648452,0,0.021125
114.925789816972,0,0.021125
110.52967624545,0,0.021125
106.859962091201,0,0.021125
104.179472215476,0,0.021125
102.399003232056,0,0.021125
101.351123694013,0,0.021125
100.868402711604,0,0.021125
100.791916972451,0,0.021125
101.01378588081,0,0.021125
101.502692637519,0,0.021125
102.244335022745,0,0.021125
103.224411327557,0,0.021125
104.429094007161,0,0.021125
105.847397982455,0,0.021125
107.472601617651,0,0.021125
109.298931077591,0,0.021125
111.320612995434,0,0.021125
113.513166061486,0,0.021125
115.73985899985,0,0.021125
117.695585351374,0,0.021125
119.03782228754,0,0.021125
119.424047409075,0,0.021125
118.569604011192,0,0.021125
116.53702743956,0,0.021125
113.9096409011,0,0.021125
111.386498548386,0,0.021125
109.666654927438,0,0.021125
109.374839714835,0,0.021125
110.689831430598,0,0.021125
113.121481663363,0,0.021125
116.030991856551,0,0.021125
118.779563814205,0,0.021125
120.770991150892,0,0.021125
121.664616566239,0,0.021125
121.503106207304,0,0.021125
120.414309469746,0,0.021125
118.526076079742,20,0.021125
115.966448004894,0,0.687791666666667
112.868339351404,0,0.021125
109.388012605695,0,0.021125
105.72840534086,0,0.021125
102.143024919224,0,0.021125
100.667296454031,0,0.021125
103.188268552415,0,0.021125
106.136490101766,0,0.021125
109.622746290818,0,0.021125
113.699890182391,0,0.021125
118.372919183554,0,0.021125
123.611906207587,0,0.021125
129.364652085415,0,0.021125
135.567611262371,0,0.021125
142.154587041585,0,0.021125
149.060077359567,0,0.021125
156.208086120572,0,0.021125
163.505629976029,0,0.021125
170.8664999777,0,0.021125
178.21805469931,0,0.021125
185.479067416507,0,0.021125
192.449963397626,0,0.021125
198.746366277653,0,0.021125
203.950420817513,0,0.021125
207.653095985143,0,0.021125
209.528880058513,0,0.021125
209.714397433989,0,0.021125
209.035180736768,0,0.021125
208.472887158806,0,0.021125
209.012456739529,0,0.021125
211.521069372,0,0.021125
216.146226424792,0,0.021125
221.954427336524,0,0.021125
227.772402086521,0,0.021125
232.427197899385,0,0.021125
234.864378166012,0,0.021125
234.740403623555,0,0.021125
232.778012790006,0,0.021125
229.936361245672,0,0.021125
227.173847578578,0,0.021125
225.372666907305,0,0.021125
224.961932101707,0,0.021125
225.691549230742,0,0.021125
227.159765043599,0,0.021125
228.96390321532,0,0.021125
230.720079148775,0,0.021125
232.161712810535,0,0.021125
233.198653867265,0,0.021125
233.779339324711,0,0.021125
233.851440538071,0,0.021125
233.361906595772,0,0.021125
232.257008564449,0,0.021125
230.482383761666,0,0.021125
